,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1438,45,0,0,1195,1,2,2,1,1,1,65,2,4,4,4,1,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8
1439,41,0,2,1018,0,1,3,3,3,0,66,3,2,0,1,2,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7
1440,30,0,1,305,1,16,3,0,3,1,58,4,2,6,3,1,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7
1441,29,1,1,121,0,27,3,3,2,0,35,3,3,0,4,1,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9
1442,26,0,1,933,0,1,3,0,3,1,57,3,2,0,3,1,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7
1443,37,0,1,1225,1,10,2,0,4,1,80,4,1,1,4,0,4680,15232,3,0,17,3,1,0,4,2,3,1,0,0,0
1444,36,0,1,530,0,2,4,0,3,0,51,3,2,5,4,0,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7
1445,40,0,1,989,1,4,1,1,4,0,46,3,5,4,3,1,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9
1446,32,1,1,414,0,2,4,3,3,1,82,2,2,0,2,0,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2
1447,35,1,1,303,0,27,3,0,3,1,84,3,2,0,4,0,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7
1448,35,0,1,464,1,4,2,5,3,1,75,3,1,2,4,2,1951,10910,1,0,12,3,3,1,1,3,3,1,0,0,0
1449,25,0,1,685,1,1,3,0,1,0,62,3,2,3,3,1,4898,7505,0,0,12,3,4,2,5,3,3,4,2,1,2
1450,59,0,1,1324,1,3,3,1,3,0,81,4,1,2,1,1,2670,9964,4,1,20,4,1,3,12,3,2,1,0,0,0
1451,56,0,1,713,1,8,3,0,3,0,67,3,1,1,1,2,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2
1452,26,0,1,390,1,17,4,1,4,1,62,1,1,2,3,1,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2
1453,33,1,1,350,0,5,3,3,4,0,34,3,1,5,3,0,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0
1454,29,0,1,991,0,5,3,1,1,1,43,2,2,0,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9
1455,37,1,1,1141,1,11,2,1,1,0,61,1,2,6,2,1,4777,14382,5,0,15,3,1,0,15,2,1,1,0,0,0
1456,35,0,0,727,1,3,3,0,3,1,41,2,1,2,3,1,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0
1457,34,0,2,669,1,1,3,1,4,1,97,2,2,6,1,0,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9
1458,24,1,1,984,1,17,2,0,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0
1459,36,0,1,1396,1,5,2,0,4,1,62,3,2,2,2,0,5914,9945,8,0,16,3,4,0,16,3,4,13,11,3,7
1460,32,0,2,116,1,13,3,5,3,0,77,2,1,2,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2
1461,20,0,1,654,0,21,3,3,3,1,43,4,1,5,4,0,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2
1462,35,0,1,890,0,2,3,3,4,0,97,3,1,5,4,1,2014,9687,1,0,13,3,1,0,2,3,3,2,2,2,2
1463,51,0,2,237,0,9,3,0,4,1,83,3,5,4,2,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10
1464,35,0,1,1361,0,17,4,0,3,1,94,3,2,0,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7
1465,34,0,2,653,1,10,4,2,4,1,92,2,2,6,3,1,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7
1466,33,0,1,586,0,1,3,1,1,1,48,4,2,0,1,2,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8
1467,42,0,1,855,1,12,3,1,2,1,57,3,1,2,2,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4
1468,43,0,2,1422,0,2,4,0,1,1,92,3,2,0,4,1,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7
1469,38,0,1,268,1,2,5,1,4,1,92,3,1,1,3,1,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1
